src_Artist_2877,src_Religious-Organisation_2170
src_Other-Religious-Leader_2237,src_Physician_1261
src_Fictional-Person_3684,src_Clerical-Leader_179
src_Author_2003,src_Political-Region_2429
src_King_2093,src_League_966
src_Language_669,src_Trade-Association_1303
src_Economic-Organisation_4765,src_Secular-Ideology_1288
src_Person-Role_2398,src_Non-Military-Conflict_2903
src_Conceptual-Object_1162,src_Geographical-Region_2368
src_Governmental-Organisation_2501,src_Fictional-Event_3585
src_Country_2434,src_Person-Role_3456
src_Economist_4370,src_Queen_1395
src_Head-of-Government_3871,src_Religious-Practice_420
src_Time-Dependent_663,src_Public-Oration_1127
src_Masonic-Lodge_4851,src_VicodiOI_850
src_Diplomat_4407,src_Art-Form_1672
src_Country_3588,src_Stereotype-Group_3345
src_War_2473,src_Period_3866
src_Ethnic-Group_697,src_Secular-Movement_2852
src_Measurable-Trend_4901,src_Geographical-Feature_4804
src_Representative-Institution_2194,src_Fictional-Person_4966
src_Criminal_2797,src_University_4686
src_Religious-Ideology_3387,src_Journalist_3949
src_Ecclesiarch_4005,src_Religious-Community_3773
src_Politician_2241,src_Settlement_3834
src_Representative-Institution_1060,src_Political-Region_1884
src_Stereotype-Group_1947,src_Work-of-Art_4405
src_Fictional-Person_2744,src_Professor_2851
src_Social-Group_129,src_Creator_2066
src_Composer_4405,src_Scientific-Instrument_2305
src_Architect_1936,src_Ritual_1448
src_Armament_4414,src_Person-Role_3851
src_Time_3596,src_Meeting_3621
src_Trades-Unionist_1010,src_Location_1869
src_Disaster_3836,src_Object_4085
src_Population-Movement_2088,src_Movement_1861
src_Non-Military-Conflict_2466,src_Author_1027
src_Military-Person_2242,src_Illness_628
src_Sculpture_592,src_Monastery_1860
src_Newspaper_3782,src_Scientist_4910
src_Magnate_1715,src_Religious-Organisation_2640
src_Liturgical-Object_3967,src_Engineer_487
src_Battle_4762,src_Military-Unit_2354
src_Philosopher_632,src_Life-Event_4173
src_Economic-Process_4639,src_Work-of-Art_4413
src_Ritual_3049,src_Country_2402
src_Treaty_2996,src_Church_1486
src_Religious-Leader_4591,src_Representative-Institution_2753
src_Religious-Symbol_3760,src_Musician_2878
src_Art-Form_3880,src_Commodity_702
src_Person-Role_95,src_Church_4975
src_Ecclesiarch_4036,src_Church_1176
src_Pollution_3541,src_Engineer_4628
src_Religious-Symbol_4445,src_Physician_2912
src_Disease_4779,src_Category_2251
src_Foreign-Minister_4679,src_Fictional-Person_4761
src_Ethnic-Group_3975,src_Newspaper_2988
src_Geographical-Region_2064,src_League_3599
src_Clothing_2329,src_Head-of-State_1384
src_Management-Organisation_3424,src_Journalist_1994
src_Geographical-Region_936,src_Category_4644
src_Board_842,src_Structure_1770
src_King_1680,src_League_1526
src_Prince_2905,src_Economic-Organisation_1306
src_Educational-Organisation_518,src_Country_396
src_League_2787,src_Animal_3238
src_Journalist_1417,src_Actor_674
src_Symbol_1161,src_Pamphlet_3023
src_Period_107,src_Natural-Object_2018
src_Painting_636,src_Intellectual-Movement_4059
src_Ideology_3918,src_Film-Maker_4258
src_Military-Person_2377,src_Church-Reformer_2855
src_Writing_1559,src_Religious-Order_4228
src_League_3750,src_Trade-Association_3663
src_Leader_2022,src_Conductor_1071
src_Religious-Practice_498,src_City_1362
src_Inventor_115,src_Saint_2048
src_Military-Unit_3952,src_Conductor_4136
src_Public-Oration_4186,src_Category_1142
src_Commodity_4276,src_Legislation_3901
src_Economic-Process_2616,src_Composer_2614
src_Theologian_1140,src_Inventor_829
src_Village_4315,src_King_2853
src_Fictional-Person_1863,src_Monastery_856
src_Religious-Order_2876,src_Role_172
src_Organisation_2889,src_Queen_133
src_Religious-Ideology_3768,src_Painting_1787
src_Time-Dependent_3285,src_City_3392
src_Geographer_1667,src_Military-Organisation_2576
src_Representative-Institution_529,src_Engineer_613
src_Military-Organisation_2091,src_Saint_3934
src_Public-Oration_2357,src_Water_2972
src_Politician_1906,src_Writing_4313
src_Economic-Enterprise_155,src_Legislation_581
src_Geographical-Discovery_2412,src_Ethnic-Group_3126
src_Fictional-Event_3624,src_Religious-Community_1043
src_Food_2260,src_Cleric_2533
src_Crime_49,src_Dynasty_923
src_Film-Maker_3915,src_Commodity_248
src_Village_4719,src_Painter_3531
src_Inventor_1593,src_Church-Reformer_1187
src_Masonic-Lodge_611,src_Discoverer_4165
src_Battle_2425,src_Engineer_3636
src_Publisher_3985,src_Public-Oration_3931
src_Animal_481,src_Religious-Organisation_3737
src_Geographer_2113,src_Period-in-Office_3538
src_Life-Event_3047,src_Governmental-Organisation_558
src_Ritual_2745,src_TemporalInterval_497
src_Structure_1780,src_Party_2846
src_Economic-Enterprise_3491,src_Political-Organisation_4705
src_University_836,src_Disease_2783
src_Liturgical-Object_4421,src_Public-Oration_1132
src_Minister_4364,src_Election_3801
src_Cultural-Agreement_244,src_Astronaut_1815
src_Fictional-Event_1218,src_Disease_653
src_Astronaut_2399,src_Religious-Symbol_3153
src_Educational-Organisation_2473,src_Political-Symbol_2711
src_Economic-Enterprise_2953,src_Psychologist_84
src_Measurable-Trend_3889,src_Intra-State-Group_3189
src_Language_247,src_Military-Person_4993
src_Theologian_1642,src_Military-Person_4679
src_Journal_3382,src_Inventor_5
src_City_1730,src_Geographical-Feature_1975
src_Election_854,src_Intellectual-Construct_1936
src_Emperor_2905,src_Criminal_3192
src_Emperor_2537,src_Religious-Leader_3835
src_Saint_3252,src_Population-Movement_713
src_Ecclesiarch_3971,src_League_47
src_Sultan_2767,src_Time-Dependent-Relation_3697
src_Clothing_1779,src_Painting_1554
src_Clerical-Leader_857,src_Relic_3282
src_Church_4337,src_Event_2762
src_Fictional-Event_2091,src_Educational-Organisation_4159
src_VicodiOI_1597,src_Geographer_1073
src_Badge_2673,src_Person-Role_367
src_Sultan_462,src_Magnate_441
src_Representative-Institution_911,src_Period-in-Office_3490
src_Religious-Community_3072,src_Location-Part-Relation_3600
src_Animal_4524,src_Dramaturge_1200
src_Treaty_2556,src_Idea_1067
src_Structure_3730,src_Scandal_1231
src_Economic-Process_531,src_Emperor_1555
src_Jurist_1883,src_Military-Organisation_1636
src_Political-Organisation_3787,src_Criminal_1645
src_Ritual_357,src_Head-of-Government_4046
src_Ethnic-Group_3592,src_Journalist_1811
src_Pamphlet_4231,src_Inventor_295
src_Sculpture_3819,src_Foreign-Minister_1822
src_Population-Movement_3537,src_Trade-Association_4380
src_Legislation_1335,src_Queen_3973
src_Newspaper_543,src_Representative-Institution_3138
src_Governmental-Organisation_126,src_League_2148
src_Economic-Enterprise_2814,src_Economic-Enterprise_3385
src_National-Symbol_2559,src_Ritual_2776
src_Journal_3653,src_Engineer_3794
src_Non-Military-Conflict_251,src_King_1023
src_Individual_4053,src_Secular-Ideology_1362
src_Category_3179,src_Time-Dependent_611
src_Other-Religious-Leader_2417,src_FuzzyTemporalInterval_3591
src_Cleric_1283,src_Object_3629
src_Book_2118,src_Economic-Symbol_615
src_Book_3274,src_Period_4019
src_Secular-Movement_3148,src_Armament_2877
src_Monastery_1535,src_Film-Maker_2620
src_Minister_1994,src_Election_1990
src_Legislation_2917,src_Economist_408
src_Time-Dependent_2957,src_Geographical-Discovery_3053
src_Liturgical-Object_1695,src_Disease_1794
src_Object_3617,src_Location_4924
src_Category_2316,src_Author_1575
src_Secular-Leader_3574,src_Entertainer_2573
src_Disease_1867,src_Settlement_1631
src_League_252,src_Representative-Institution_4938
src_Cultural-Organisation_4248,src_Diplomat_1441
src_Professor_1174,src_Minister_2642
src_Legislation_1445,src_Scientific-Instrument_3112
src_Work-of-Art_2075,src_Structure_3021
src_Category_2505,src_Artefact_1954
src_King_4375,src_Author_4452
src_Idea_4084,src_Artistic-Movement_284
src_Jurist_550,src_King_4860
src_Location-Part-Relation_2224,src_Event_2473
src_Book_3978,src_Time_473
src_Secular-Ideology_3593,src_Dancer_2226
src_Author_3719,src_Professor_2253
src_Religious-Leader_2925,src_Ideology_3541
src_Population-Movement_2333,src_Author_4048
src_Pastime_3885,src_Criminal_3993
src_Ecclesiarch_1413,src_Technical-Scientific-Advance_2567
src_Prince_2898,src_Queen_3261
src_Social-Stratum_3851,src_Journal_1607
src_Church-Reformer_2640,src_Actor_2014
src_Leader_2218,src_City_1488
src_Intellectual-Movement_1357,src_Economic-Process_103
src_Natural-Object_515,src_Painting_4124
src_Economic-Organisation_3402,src_Religious-Community_4120
src_Religious-Ideology_1661,src_Organisation_927
src_Treaty_2233,src_Time_1225
src_Environment_2237,src_Individual_3686
src_Physician_3653,src_Sportsman_2973
src_Scandal_2984,src_Religious-Organisation_2546
src_Trade-Association_2012,src_Political-Organisation_2370
src_Other-Religious-Person_2900,src_Management-Organisation_4556
src_Military-Organisation_3104,src_Religious-Ideology_461
src_Musician_3682,src_National-Symbol_720
src_Religious-Organisation_2049,src_League_1592
src_Religious-Symbol_2214,src_Landmark_228
src_Prince_1052,src_Meeting_1206
src_Time-Dependent-Relation_4517,src_Actor_2631
src_Secular-Leader_2439,src_Publisher_2131
src_Movement_2317,src_Disease_3068
src_Geographer_745,src_Leader_2278
src_Sculpture_600,src_International-Organisation_318
src_Pope_3062,src_Professor_4599
src_Magnate_4976,src_Non-Military-Conflict_4603
src_Military-Person_889,src_Abbey_2075
src_Intellectual-Movement_4964,src_Business-Leader_3667
src_Period-in-Office_2080,src_Ship_4005
src_Natural-Object_2289,src_Disaster_1224
src_Film-Maker_3251,src_Military-Unit_4701
src_Time-Dependent-Relation_2682,src_Theologian_1269
src_Scientific-Instrument_1589,src_Saint_2642
src_Business-Leader_4673,src_Economic-Enterprise_321
src_Religious-Ideology_81,src_Jurist_1921
src_International-Alliance_2482,src_Piece-of-Music_4395
src_Writing_4189,src_Musician_2013
src_Location-Part-Relation_3142,src_City_3853
src_Scientist_3346,src_Individual_1678
src_Intellectual-Construct_4813,src_Secular-Movement_818
src_Relic_2121,src_Geographical-Feature_3133
src_Intra-State-Group_4882,src_Masonic-Lodge_2001
src_Water_1711,src_Role_1531
src_Ethnic-Group_4459,src_National-Symbol_3146
src_Minister_1969,src_Illness_999
src_Disaster_2422,src_Organisation_1685
src_Author_872,src_Musician_2126
src_Politician_1981,src_Religious-Practice_1808
src_Head-of-State_3974,src_Publisher_3067
src_Life-Event_1146,src_Creator_4943
src_Movement_4303,src_Political-Symbol_1182
src_War_1891,src_Architect_2307
src_Geographical-Feature_4145,src_Social-Stratum_678
src_Management-Organisation_4046,src_Saint_2302
src_Prince_4811,src_Movement_2617
src_Pastime_3126,src_Sportsman_3579
src_Clerical-Leader_4217,src_Stereotype-Group_2944
src_Stereotype-Group_3252,src_Scientist_3504
src_Military-Person_4333,src_Dramaturge_4198
src_Astronaut_862,src_Military-Unit_2652
src_Period-in-Office_4223,src_Economist_895
src_Politician_3778,src_Intra-State-Group_1051
src_Village_2814,src_Jurist_443
src_Landmark_1931,src_Building_3767
src_Artist_2501,src_Landmark_4290
src_Social-Stratum_3163,src_Piece-of-Music_1302
src_Animal_4878,src_Head-of-State_2743
src_Uprising_3231,src_VicodiOI_3001
src_Book_945,src_Life-Event_3966
src_Ritual_3710,src_Battle_2696
src_Head-of-State_4014,src_Economic-Organisation_3343
src_Intellectual-Movement_161,src_Field-of-Knowledge_816
src_Cultural-Organisation_1638,src_Philosopher_2339
src_Theologian_1356,src_Artistic-Movement_2535
src_Ecclesiarch_2757,src_Ideology_3764
src_Educational-Organisation_2539,src_Political-Organisation_3804
src_Legislation_1610,src_Sultan_2414
src_Emperor_4022,src_Inventor_2913
src_Technical-Scientific-Advance_3941,src_Functionary_3666
src_Illness_2124,src_Person_4562
src_Election_3728,src_Trade-Association_3271
src_Pope_147,src_Political-Region_4990
src_Sculptor_1151,src_Artistic-Style_2169
src_Party_1950,src_Art-Form_2826
src_Board_239,src_Party_1500
src_TemporalInterval_2517,src_Educational-Organisation_1050
src_Ideology_2313,src_Artistic-Style_4600
src_Environment_1960,src_Disaster_2530
src_Cathedral_3384,src_Publisher_260
src_Period_1780,src_Art-Form_3886
src_Governmental-Organisation_1654,src_Religious-Leader_1580
src_Cultural-Agreement_3764,src_Economic-Enterprise_3520
src_Military-Organisation_3075,src_Intellectual-Construct_252
src_Water_1184,src_Vehicle_3144
src_Author_3334,src_Geographical-Discovery_3132
src_Composer_2593,src_Symbol_3891
src_Business-Leader_689,src_TemporalInterval_412
src_Trade-Association_4450,src_Time_3238
src_FuzzyTemporalInterval_1936,src_Disease_4479
src_Cultural-Organisation_1376,src_Commodity_1313
src_Trades-Union_3514,src_Pastime_3769
src_Conductor_3491,src_Art-Form_1198
src_Field-of-Knowledge_3862,src_Ideology_4675
src_Monastery_2098,src_Head-of-State_488
src_Abbey_3423,src_Period_1475
src_Church-Reformer_3906,src_Language_3439
src_Writing_816,src_Artist_3998
src_Intra-State-Group_511,src_Newspaper_297
src_Painting_2080,src_Functionary_3496
src_Ecclesiarch_1817,src_National-Symbol_16
src_Train_3695,src_Uprising_232
src_Artistic-Style_3496,src_Object_3639
src_Election_3079,src_Ecclesiarch_4847
src_Settlement_1760,src_Vehicle_4214
src_Ideology_4075,src_Political-Region_3343
src_Trades-Union_3437,src_Economist_660
src_Religious-Organisation_4066,src_City_3765
src_Landmark_1848,src_Ship_2594
src_Organisation_4116,src_Architect_2120
src_Clerical-Leader_1959,src_Religious-Movement_3124
src_Settlement_2155,src_Movement_2394
src_Political-Symbol_2488,src_Masonic-Lodge_1904
src_Organisation_1332,src_Organisation_84
src_Scandal_2862,src_Country_38
src_Artist_1683,src_Composer_2251
src_Settlement_2354,src_Author_2528
src_Geographical-Feature_4914,src_Geographical-Discovery_1823
src_Economic-Enterprise_4499,src_Work-of-Art_2769
src_Journal_937,src_Educational-Organisation_3768
src_Individual_1605,src_Clerical-Leader_4400
src_Measurable-Trend_415,src_Disease_4729
src_Leader_2462,src_Economist_2499
src_Architect_3471,src_Religious-Community_1703
src_Governmental-Organisation_3572,src_International-Alliance_1870
src_Sultan_4259,src_FuzzyTemporalInterval_3977
src_Life-Event_3144,src_Artefact_4579
src_Jurist_3381,src_Criminal_2535
src_Non-Military-Conflict_3605,src_Politician_425
src_Journalist_2800,src_Educational-Organisation_4828
src_Artist_2088,src_International-Organisation_504
src_War_1459,src_Religious-Practice_4229
src_Politician_2321,src_Animal_1000
src_Relic_701,src_Liturgical-Object_3969
src_Artistic-Movement_2225,src_Discoverer_4991
src_Governmental-Organisation_3425,src_Language_4953
src_Technical-Scientific-Advance_2290,src_Liturgical-Object_4170
src_Art-Form_2484,src_Organisation_4159
src_Philosopher_17,src_Symbol_4088
src_Time-Dependent-Relation_3562,src_Pope_376
src_Philanthropist_1791,src_Sculpture_3411
src_Other-Religious-Person_3835,src_International-Alliance_316
src_Architect_2803,src_Conceptual-Object_1840
src_Environment_291,src_Intellectual-Construct_4466
src_Church-Reformer_3705,src_Journalist_2500
src_Location_2277,src_Dancer_1926
src_Prince_3117,src_Work-of-Art_726
src_Actor_344,src_Time-Dependent-Relation_1845
src_Intellectual-Movement_1992,src_Social-Stratum_2634
src_Settlement_3978,src_Field-of-Knowledge_1469
src_Political-Region_922,src_University_882
src_Intra-State-Group_3919,src_Film-Maker_199
src_Writing_4573,src_Other-Religious-Person_4292
src_Governmental-Organisation_1242,src_Educational-Organisation_1759
src_Art-Form_2296,src_Creator_2832
src_Governmental-Organisation_537,src_Period_2104
src_King_4065,src_Religious-Movement_3545
src_Painting_3757,src_Ideology_1585
src_Religious-Community_1929,src_National-Symbol_3305
src_Disaster_1023,src_Prince_748
src_Pamphlet_3740,src_Time-Dependent-Relation_991
src_Ethnic-Group_2780,src_Monastery_3284
src_Religious-Ideology_1150,src_Social-Group_4170
src_Legislation_2682,src_Church_1988
src_Foreign-Minister_3366,src_Cleric_3516
src_Flavour_1280,src_Secular-Ideology_2892
src_Population-Movement_926,src_Dynasty_4681
src_Language_2369,src_Business-Leader_93
src_Economic-Symbol_1136,src_Liturgical-Object_4279
src_Scientist_3337,src_Clerical-Leader_1345
src_Ethnic-Group_2722,src_Head-of-State_1606
src_Minister_1062,src_King_910
src_Business-Leader_4643,src_Writing_1183
src_Cathedral_1703,src_Leader_3089
src_Head-of-State_1571,src_Religious-Community_1391
src_Composer_3768,src_Psychologist_3805
src_Location-Part-Relation_2734,src_Geographical-Discovery_930
src_Jurist_3644,src_Functionary_907
src_Writing_1,src_Social-Stratum_377
src_Scientific-Instrument_3705,src_Flavour_2641
src_Sculptor_995,src_International-Alliance_1415
src_Dynasty_3079,src_Intra-State-Group_574
src_Dynasty_613,src_Cultural-Agreement_525
src_Book_4112,src_Secular-Movement_2913
src_Religious-Order_322,src_Diplomat_1115
src_Non-Military-Conflict_4625,src_Intellectual-Movement_4598
src_Trial_3455,src_Religious-Ideology_504
src_Location_495,src_Secular-Ideology_4946
src_Geographical-Region_3979,src_Writing_1542
src_Work-of-Art_1955,src_Dramaturge_3748
src_Event_3888,src_Clerical-Leader_2929
src_Election_4150,src_Ideology_2524
src_Work-of-Art_95,src_Author_4710
src_Cultural-Agreement_853,src_Illness_4182
src_Geographer_136,src_Economic-Process_4958
src_Category_1997,src_Artefact_421
src_Publisher_2495,src_Conductor_3258
src_Period_4607,src_Diplomat_2474
src_Person_1687,src_Head-of-State_534
src_Political-Organisation_3517,src_Stereotype-Group_812
src_Criminal_4187,src_Movement_2136
src_Cathedral_2306,src_Pastime_3726
src_Entertainer_1583,src_Sportsman_2631
src_Engineer_3926,src_Location_902
src_Saint_115,src_Idea_3606
src_Secular-Ideology_3024,src_Foreign-Minister_1050
src_Military-Person_1543,src_Ideology_4536
src_Ecclesiarch_2161,src_Pollution_178
src_Sportsman_4656,src_Other-Religious-Person_1707
src_Sculpture_2335,src_Musician_347
src_Symbol_1537,src_Artistic-Style_3055
src_Foreign-Minister_4094,src_Dancer_784
src_Settlement_4842,src_Other-Religious-Person_3398
src_Psychologist_4760,src_Election_4000
src_Functionary_4845,src_Creator_2459
src_Pope_3262,src_Location_1365
src_Religious-Practice_1771,src_Dancer_173
src_Relic_1621,src_Pastime_1113
src_Public-Oration_3802,src_Technical-Scientific-Advance_2682
src_Leader_410,src_Measurable-Trend_3784
src_Life-Event_1370,src_Period_2022
src_Economist_4309,src_Scientist_3802
src_Entertainer_3290,src_Other-Religious-Leader_2003
src_Stereotype-Group_9,src_Location-Part-Relation_2031
src_Sculptor_1103,src_Population-Movement_3000
src_Governmental-Organisation_3354,src_Other-Religious-Leader_4947
src_Period-in-Office_326,src_Village_3861
src_Individual_1885,src_Painting_4681
src_Trade-Association_3061,src_Stereotype-Group_4674
src_War_3339,src_Scandal_2634
src_Artistic-Movement_405,src_Battle_949
src_Fictional-Person_757,src_Newspaper_165
src_Intellectual-Construct_858,src_Trade-Association_2314
src_Election_3049,src_Conductor_3806
src_Crime_1728,src_Ship_2258
src_Scandal_2995,src_Crime_320
src_Church-Reformer_488,src_Scientific-Instrument_2743
src_King_148,src_Economic-Symbol_1740
src_Professor_184,src_Economic-Enterprise_4380
src_City_343,src_Masonic-Lodge_1434
src_VicodiOI_3958,src_Entertainer_118
src_Intra-State-Group_2278,src_Time-Dependent_2373
src_Time_342,src_Armament_1855
src_Intellectual-Movement_2272,src_Structure_593
src_Dramaturge_638,src_Period-in-Office_3095
src_Discoverer_4478,src_Clothing_1038
src_Art-Form_4041,src_Architect_3371
src_Ship_3297,src_FuzzyTemporalInterval_548
src_International-Organisation_2536,src_Geographical-Discovery_4577
src_Fictional-Person_3942,src_Cultural-Agreement_2693
src_Painting_698,src_Criminal_271
src_Stereotype-Group_729,src_Intellectual-Movement_4216
src_Clerical-Leader_2269,src_Scandal_4040
src_Cultural-Organisation_3700,src_Train_3218
src_Disease_290,src_Ritual_2888
src_Jurist_1457,src_Illness_1020
src_Language_1772,src_Military-Unit_1581
src_Food_2259,src_Other-Religious-Leader_3546
src_Saint_4289,src_Philosopher_1254
src_Dramaturge_4513,src_Newspaper_4360
src_Religious-Symbol_1799,src_Trades-Union_3429
src_Dancer_3419,src_Prince_2156
src_Religious-Organisation_4231,src_Military-Unit_4254
src_Cultural-Organisation_4010,src_Abbey_3009
src_Scientific-Instrument_726,src_Functionary_2080
src_Geographical-Feature_251,src_Secular-Ideology_3408
src_Meeting_14,src_Economist_1024
src_Intra-State-Group_4157,src_Dancer_4614
src_Head-of-Government_4537,src_Environment_2082
src_International-Organisation_3230,src_Magnate_1226
src_Social-Group_4830,src_Location_3186
src_Badge_4105,src_Publisher_4269
src_League_2929,src_Representative-Institution_3876
src_Stereotype-Group_3826,src_Illness_3690
src_Functionary_3903,src_Pastime_2314
src_Geographical-Feature_351,src_Discoverer_4389
src_Jurist_3743,src_Event_3412
src_Masonic-Lodge_4057,src_Conductor_3742
src_Organisation_225,src_Sculpture_2934
src_Person_3840,src_Cultural-Agreement_4461
src_Badge_2618,src_University_3655
src_Abstract-Notion_1874,src_Journal_436
src_Psychologist_870,src_Magnate_2262
src_Fictional-Person_909,src_Vehicle_2234
src_Scientific-Instrument_836,src_Economic-Organisation_2013
src_Natural-Object_2000,src_Actor_2372
src_Social-Stratum_1605,src_Writing_1104
src_Individual_3525,src_Artist_3524
src_Religious-Ideology_3429,src_Uprising_4828
src_Secular-Movement_3921,src_Clothing_76
src_Masonic-Lodge_2512,src_Uprising_3010
src_Other-Religious-Person_66,src_Creator_2369
src_Location-Part-Relation_334,src_Disease_3459
src_Journal_4295,src_Organisation_3386
src_Illness_910,src_Category_4819
src_Measurable-Trend_2556,src_Abbey_3527
src_Person_2326,src_Economist_1143
src_Queen_4315,src_Physician_2148
src_Economic-Process_4769,src_Management-Organisation_609
src_Field-of-Knowledge_3563,src_Military-Organisation_2773
src_Queen_3631,src_Ritual_1704
src_Saint_843,src_Religious-Ideology_2970
src_Political-Symbol_1080,src_Economic-Process_3082
src_Philanthropist_2671,src_Religious-Practice_1626
src_Church-Reformer_48,src_Animal_3285
src_Public-Oration_4786,src_Economic-Organisation_4329
src_Location-Part-Relation_3380,src_Inventor_2167
src_Non-Military-Conflict_2954,src_Political-Organisation_4483
src_Economic-Symbol_220,src_Author_4050
src_Movement_960,src_Time-Dependent-Relation_816
src_Geographical-Discovery_7,src_Time-Dependent-Relation_3564
src_Social-Group_4724,src_Water_3512
src_Leader_3145,src_Representative-Institution_416
src_Structure_3148,src_Village_1726
src_Philanthropist_1919,src_Intellectual-Construct_3200
src_Emperor_4221,src_Animal_1751
src_Diplomat_584,src_Person-Role_3716
src_City_3528,src_Time-Dependent-Relation_1185
src_Discoverer_2566,src_Artefact_3738
src_Head-of-Government_3230,src_Actor_1622
src_Cleric_4411,src_Sportsman_1478
src_Crime_2116,src_Sculptor_1992
src_Trades-Unionist_4500,src_Religious-Leader_2552
src_Political-Symbol_1143,src_Public-Oration_172
src_Religious-Organisation_1401,src_Vehicle_4971
src_Jurist_1433,src_Non-Military-Conflict_1105
src_Country_1762,src_Landmark_2809
src_Queen_2138,src_Dancer_2224
src_Country_2083,src_Time-Dependent_1017
src_Time_1158,src_Economist_3075
src_FuzzyTemporalInterval_2832,src_Book_4947
src_Structure_2437,src_Astronaut_1087
src_Art-Form_3769,src_Political-Symbol_2225
src_Dramaturge_4798,src_Religious-Movement_4420
src_Writing_4839,src_Theologian_2174
src_Other-Religious-Person_2562,src_Train_4817
src_Secular-Ideology_1620,src_Management-Organisation_183
src_Landmark_2119,src_Cultural-Agreement_714
src_Category_4295,src_Cleric_4350
src_Food_1490,src_Legislation_4356
src_Writing_3469,src_Movement_2219
src_Religious-Community_1747,src_Political-Symbol_1493
src_Sportsman_1616,src_Event_2475
src_Philosopher_260,src_Geographical-Region_4878
src_Role_300,src_Philosopher_900
src_Location-Part-Relation_1386,src_Life-Event_4522
src_Abbey_1244,src_International-Alliance_236
src_Settlement_2970,src_Category_1182
src_Animal_4529,src_Other-Religious-Person_2750
src_VicodiOI_2972,src_Foreign-Minister_3409
src_Saint_4147,src_Cleric_1910
src_Engineer_2900,src_Settlement_2843
src_Food_3453,src_Fictional-Person_1146
src_Settlement_3259,src_Musician_1639
src_Environment_4052,src_Relic_2913
src_Other-Religious-Person_2033,src_City_722
src_Physician_352,src_Role_3669
src_Military-Organisation_582,src_University_67
src_Trial_1426,src_Military-Person_4490
src_Cultural-Agreement_1532,src_Artistic-Movement_3043
src_Trades-Unionist_1756,src_Discoverer_1534
src_Relic_2031,src_City_2900
src_Time-Dependent-Relation_1187,src_Liturgical-Object_1881
src_Dancer_2292,src_Time-Dependent_260
src_Newspaper_2216,src_Abstract-Notion_1316
src_Geographical-Region_1700,src_Military-Organisation_2241
src_Secular-Movement_298,src_Food_2539
src_Fictional-Person_1458,src_Journalist_107
src_Artistic-Movement_2869,src_Work-of-Art_821
src_Building_2968,src_Pamphlet_3062
src_Ritual_1805,src_Flavour_816
src_Clerical-Leader_2606,src_Illness_239
src_Abstract-Notion_323,src_Population-Movement_2799
src_Organisation_3643,src_Sportsman_2116
src_Inventor_1950,src_Scientist_94
src_Book_4993,src_Time-Dependent-Relation_3959
src_Vehicle_475,src_City_1234
src_Book_1732,src_Management-Organisation_2185
src_Intellectual-Movement_790,src_Board_1539
src_Commodity_59,src_Other-Religious-Leader_2328
src_Cathedral_470,src_Intellectual-Construct_1946
src_Uprising_198,src_Geographer_4691
src_International-Organisation_4604,src_International-Alliance_1069
src_Writing_1869,src_Religious-Order_4578
src_Abbey_2675,src_City_976
src_Liturgical-Object_4327,src_University_4592
src_League_769,src_Religious-Organisation_1492
src_Disease_4872,src_Time-Dependent_1395
src_Philosopher_1380,src_Cultural-Agreement_1994
src_Dancer_2184,src_Natural-Object_4280
src_Intellectual-Movement_4902,src_Emperor_94
src_Foreign-Minister_59,src_Political-Organisation_3065
src_Physician_73,src_Psychologist_3437
src_Work-of-Art_1835,src_Idea_2232
src_Diplomat_763,src_Economic-Process_3729
src_Technical-Scientific-Advance_4200,src_Life-Event_3347
src_Commodity_3595,src_Abbey_1706
src_Social-Stratum_4120,src_Astronaut_2952
src_Emperor_1033,src_Scandal_404
src_League_2062,src_Settlement_704
src_Psychologist_4569,src_Abbey_205
src_City_1358,src_Entertainer_4797
src_Queen_3160,src_Treaty_2293
src_Location-Part-Relation_4759,src_Other-Religious-Person_2701
src_War_2677,src_Fictional-Person_3637
src_Object_2455,src_Scientist_4078
src_Stereotype-Group_2257,src_League_2107
src_Military-Unit_2970,src_Governmental-Organisation_3794
src_Religious-Ideology_4199,src_Cultural-Agreement_2802
src_Commodity_659,src_Flavour_1410
src_Symbol_2732,src_Period-in-Office_644
src_Social-Stratum_3801,src_Religious-Organisation_4660
src_Journal_4791,src_Prince_2721
src_Vehicle_2219,src_Geographical-Feature_1735
src_International-Organisation_4626,src_Queen_3863
src_Physician_1164,src_Foreign-Minister_2428
src_Religious-Symbol_974,src_Ecclesiarch_4050
src_Discoverer_1719,src_University_3132
src_Ship_2219,src_Art-Form_762
src_Trades-Union_2563,src_Professor_4758
src_Settlement_4021,src_Art-Form_641
src_King_1047,src_Food_2239
src_Organisation_535,src_Artist_3172
src_Location-Part-Relation_2798,src_Trades-Union_977
src_Individual_3828,src_Head-of-Government_2607
src_Symbol_3533,src_Cleric_807
src_Commodity_2656,src_Pollution_3531
src_Artistic-Style_1840,src_Cultural-Organisation_2341
src_Flavour_2875,src_Other-Religious-Leader_2290
src_War_2151,src_Social-Stratum_3698
src_Discoverer_285,src_Painting_4134
src_Social-Group_4614,src_Queen_1582
src_Country_499,src_Abstract-Notion_1455
src_Animal_2873,src_Language_4950
src_Technical-Scientific-Advance_2032,src_Diplomat_2228
src_Minister_3020,src_Actor_3229
src_Organisation_2236,src_Head-of-Government_3014
src_Prince_1976,src_Physician_1347
src_Armament_1528,src_Uprising_578
src_Head-of-Government_4312,src_Election_2055
src_Religious-Leader_2231,src_Foreign-Minister_4837
