src_Book_313,src_Philosopher_4452
src_Water_215,src_Work-of-Art_2613
src_Publisher_1616,src_Non-Military-Conflict_804
src_Flavour_3819,src_Monastery_274
src_Person-Role_2365,src_Technical-Scientific-Advance_2350
src_Queen_3776,src_Philosopher_540
src_Trades-Unionist_2535,src_Animal_3712
src_Party_508,src_Monastery_881
src_Religious-Movement_1941,src_Sultan_2885
src_Period-in-Office_3550,src_Abbey_1596
src_Painting_3288,src_Social-Group_2011
src_Painter_2862,src_Art-Form_1152
src_Public-Oration_2752,src_Author_1653
src_Geographer_3240,src_Economic-Symbol_3283
src_Religious-Symbol_3050,src_Secular-Ideology_365
src_Pamphlet_1977,src_Religious-Symbol_3837
src_Village_2284,src_Treaty_4230
src_Author_3520,src_VicodiOI_2768
src_Other-Religious-Leader_2607,src_Armament_2010
src_Diplomat_2806,src_Sculpture_4079
src_Physician_4276,src_Composer_2567
src_Disaster_1774,src_Intellectual-Movement_481
src_Village_615,src_Non-Military-Conflict_2906
src_Painter_1397,src_Fictional-Event_4004
src_Vehicle_3255,src_Time-Dependent-Relation_78
src_Individual_3722,src_Building_2580
src_Commodity_2395,src_Sultan_2099
src_Village_4671,src_Book_3187
src_Newspaper_469,src_Actor_193
src_Environment_2941,src_Legislation_4400
src_Intellectual-Movement_123,src_Object_3860
src_Book_171,src_Natural-Object_866
src_Person-Role_3640,src_Landmark_2551
src_Emperor_3064,src_Sculptor_2356
src_Secular-Ideology_1935,src_Organisation_1155
src_Intellectual-Movement_1420,src_Idea_4128
src_Geographical-Feature_3224,src_Fictional-Event_2047
src_Water_1978,src_Cultural-Organisation_3094
src_Intra-State-Group_920,src_Sultan_4582
src_King_2721,src_Legislation_20
src_Queen_2309,src_Battle_1606
src_Economic-Organisation_453,src_Clothing_4748
src_Journalist_3055,src_Queen_4365
src_Discoverer_1818,src_League_4539
src_Book_4784,src_Head-of-State_4252
src_Disease_3089,src_Geographical-Feature_1582
src_Role_4868,src_Legislation_1502
src_Architect_137,src_Economic-Enterprise_1660
src_Train_3962,src_Language_1335
src_Philosopher_2863,src_Military-Person_985
src_Life-Event_80,src_Fictional-Person_3974
src_Politician_3525,src_Sultan_3110
src_Clothing_2586,src_Structure_3093
src_University_86,src_Time_4740
src_Minister_1347,src_Water_4589
src_Writing_1416,src_Trial_4688
src_Functionary_4993,src_Publisher_1341
src_Conductor_3592,src_Trial_733
src_Pastime_2237,src_Church_4930
src_Pollution_1441,src_Artefact_3023
src_Ship_248,src_War_2805
src_Ethnic-Group_437,src_Uprising_3588
src_Social-Group_2519,src_Educational-Organisation_1114
src_Work-of-Art_2481,src_Flavour_1747
src_Animal_4128,src_Dynasty_805
src_Author_3501,src_League_2222
src_Philanthropist_3994,src_Individual_372
src_Military-Person_2993,src_Pastime_3857
src_Other-Religious-Leader_4248,src_Meeting_1306
src_Professor_897,src_Scientist_4762
src_Ideology_4198,src_Queen_2847
src_Symbol_82,src_Ship_4881
src_Jurist_50,src_War_170
src_Magnate_3666,src_Conceptual-Object_2271
src_Queen_2852,src_Public-Oration_3377
src_Geographical-Discovery_563,src_City_4752
src_Location_2965,src_Minister_4581
src_Category_4663,src_Secular-Leader_146
src_Diplomat_611,src_Church-Reformer_2329
src_Individual_1309,src_Scientist_2942
src_Political-Organisation_155,src_Head-of-Government_801
src_Work-of-Art_3018,src_Political-Symbol_2932
src_Natural-Object_4653,src_Relic_3949
src_Election_1665,src_Religious-Leader_4696
src_Musician_3300,src_Magnate_4429
src_International-Organisation_1051,src_Journal_4689
src_TemporalInterval_179,src_Technical-Scientific-Advance_4756
src_Role_2735,src_Painting_2982
src_Criminal_896,src_Painter_2670
src_Management-Organisation_3635,src_Technical-Scientific-Advance_1689
src_Uprising_411,src_Political-Organisation_4155
src_Inventor_4512,src_Time_4470
src_Musician_2904,src_Secular-Leader_4724
src_Author_2105,src_Role_3026
src_Role_3432,src_Newspaper_1219
src_Scientific-Instrument_3132,src_Badge_29
src_Clothing_1004,src_Secular-Leader_4733
src_Economic-Process_4655,src_Secular-Ideology_4210
src_Secular-Ideology_3354,src_League_4328
src_Physician_3627,src_Foreign-Minister_1660
src_Prince_2149,src_Church-Reformer_351
src_Badge_2676,src_Social-Group_641
src_City_2352,src_Cathedral_4867
src_Head-of-State_4455,src_Religious-Order_3680
src_Time-Dependent_363,src_Cultural-Agreement_4561
src_Dynasty_739,src_Event_4716
src_Animal_1132,src_Intellectual-Construct_1592
src_Pollution_304,src_Musician_3688
src_Election_4951,src_Religious-Leader_2241
src_Minister_4730,src_Liturgical-Object_3426
src_Religious-Ideology_2791,src_Settlement_3415
src_Painter_4805,src_Head-of-State_4834
src_Criminal_1889,src_Event_1607
src_Theologian_3618,src_Religious-Practice_1601
src_Location_3791,src_Settlement_3510
src_Dramaturge_3649,src_Secular-Ideology_4309
src_Head-of-State_683,src_King_3719
src_Pastime_117,src_Ecclesiarch_2593
src_Saint_4663,src_Professor_3228
src_Painter_1259,src_Public-Oration_191
src_Artistic-Style_2579,src_Work-of-Art_1610
src_Person-Role_3722,src_Cathedral_2975
src_Trial_414,src_Location-Part-Relation_823
src_Scientific-Instrument_3235,src_Religious-Community_1903
src_Period-in-Office_3587,src_TemporalInterval_3493
src_Cleric_2041,src_Piece-of-Music_4874
src_Intellectual-Movement_4286,src_League_566
src_Armament_2786,src_Clerical-Leader_131
src_Fictional-Person_1212,src_Technical-Scientific-Advance_2215
src_Population-Movement_1653,src_King_1097
src_Settlement_2478,src_University_4079
src_Ship_1930,src_Pamphlet_2874
src_Disaster_1398,src_Disease_3471
src_Minister_4588,src_Battle_3074
src_Professor_2719,src_Role_3177
src_Legislation_4809,src_Ideology_3282
src_Intellectual-Construct_3056,src_Dramaturge_4450
src_Train_2448,src_Political-Symbol_4027
src_Scientific-Instrument_474,src_Architect_3281
src_Field-of-Knowledge_4385,src_Church-Reformer_4258
src_Population-Movement_1581,src_Intellectual-Construct_1056
src_Sculpture_1472,src_Time-Dependent_4204
src_Legislation_310,src_Painting_1224
src_Building_2075,src_Armament_544
src_Religious-Ideology_1100,src_Treaty_286
src_Abbey_1575,src_Religious-Organisation_4290
src_Badge_2646,src_Discoverer_618
src_Symbol_710,src_Diplomat_4555
src_Monastery_2606,src_Economic-Organisation_324
src_Disease_4083,src_Church_2844
src_Head-of-State_1840,src_Representative-Institution_3152
src_Secular-Leader_3579,src_VicodiOI_1618
src_Relic_3875,src_War_4712
src_Military-Person_2357,src_Jurist_2040
src_Life-Event_4294,src_Pope_3502
src_Cathedral_3091,src_Head-of-State_2826
src_Religious-Organisation_1484,src_Governmental-Organisation_793
src_Actor_1575,src_Journal_2214
src_Art-Form_32,src_Other-Religious-Person_2236
src_Politician_1350,src_Abstract-Notion_579
src_Language_4809,src_Religious-Organisation_4956
src_Vehicle_2719,src_Other-Religious-Leader_3491
src_Queen_1895,src_Sculpture_152
src_Fictional-Person_1253,src_Pamphlet_1138
src_Disaster_3627,src_Saint_2489
src_Politician_664,src_Pastime_4118
src_Actor_2906,src_Dynasty_1721
src_International-Organisation_4384,src_Time_3958
src_Conceptual-Object_2762,src_Disease_1670
src_Symbol_1314,src_Pollution_597
src_Fictional-Person_83,src_Trial_3733
src_Ideology_2623,src_Theologian_4207
src_Relic_4392,src_Animal_2545
src_Geographical-Feature_3828,src_Illness_3768
src_Vehicle_3683,src_Emperor_1051
src_Vehicle_2796,src_Meeting_41
src_Religious-Order_3147,src_Ecclesiarch_633
src_Ethnic-Group_3655,src_Public-Oration_2356
src_Country_3865,src_Vehicle_1737
src_Period-in-Office_927,src_Astronaut_3461
src_Economist_2117,src_Field-of-Knowledge_924
src_Language_2733,src_Creator_4425
src_Scandal_3046,src_Intellectual-Movement_4869
src_Party_4016,src_Head-of-State_2680
src_Time-Dependent-Relation_4695,src_Artefact_1953
src_Treaty_1421,src_Measurable-Trend_3307
src_National-Symbol_3810,src_Event_3919
src_Intra-State-Group_1783,src_Party_2224
src_Scientific-Instrument_1377,src_Geographer_2671
src_Military-Person_2656,src_Animal_1099
src_Creator_1663,src_Stereotype-Group_284
src_Treaty_2302,src_Church-Reformer_1605
src_Painter_3290,src_Meeting_2236
src_Life-Event_4455,src_Ship_3239
src_Fictional-Person_412,src_Emperor_3724
src_Idea_3900,src_Symbol_1804
src_Organisation_549,src_Water_518
src_City_3201,src_Actor_2596
src_Organisation_602,src_Artist_1492
src_Philanthropist_4899,src_Food_4149
src_Functionary_2801,src_Fictional-Person_4908
src_Political-Symbol_3104,src_Cultural-Organisation_1674
src_Scientist_2370,src_Functionary_3131
src_Population-Movement_106,src_Fictional-Person_1406
src_Art-Form_4071,src_Relic_4268
src_Economist_4468,src_Organisation_4911
src_National-Symbol_2948,src_Secular-Leader_904
src_Governmental-Organisation_4218,src_Leader_757
src_Badge_1087,src_University_4461
src_Secular-Ideology_3933,src_Population-Movement_3282
src_Cathedral_2808,src_Abstract-Notion_3826
src_Legislation_4916,src_Ship_3001
src_Dynasty_3602,src_Clothing_3934
src_Category_3580,src_Governmental-Organisation_2560
src_Secular-Movement_4535,src_Technical-Scientific-Advance_3861
src_Geographical-Discovery_305,src_Religious-Ideology_16
src_Scientist_4896,src_Building_4133
src_Commodity_1450,src_City_1585
src_Sultan_2003,src_Legislation_435
src_Field-of-Knowledge_3576,src_Cultural-Agreement_3264
src_Artistic-Movement_218,src_Fictional-Person_3832
src_Time-Dependent_4494,src_Event_3971
src_Writing_2778,src_Queen_3623
src_Economic-Organisation_682,src_VicodiOI_722
src_Entertainer_3048,src_Trades-Union_1678
src_Building_3338,src_Event_893
src_Technical-Scientific-Advance_1685,src_Board_906
src_Role_2352,src_Representative-Institution_4938
src_Criminal_4171,src_Dancer_2317
src_Flavour_1686,src_Pamphlet_4805
src_TemporalInterval_1086,src_Military-Person_4002
src_Magnate_482,src_Creator_1167
src_Professor_396,src_Battle_1828
src_War_763,src_Sultan_2065
src_Emperor_44,src_FuzzyTemporalInterval_3140
src_Trial_2065,src_Technical-Scientific-Advance_4432
src_VicodiOI_2434,src_Functionary_1002
src_Election_3600,src_Sculpture_3040
src_Diplomat_1129,src_Painting_2145
src_Musician_901,src_TemporalInterval_51
src_Non-Military-Conflict_4127,src_Art-Form_4013
src_Artistic-Style_823,src_Artist_2721
src_Philanthropist_2764,src_Military-Organisation_1869
src_Trades-Union_2871,src_Emperor_1031
src_Journalist_1642,src_Artistic-Style_2851
src_Newspaper_3495,src_Commodity_1586
src_Secular-Ideology_4590,src_Functionary_4624
src_Trades-Union_3342,src_Trial_3138
src_Work-of-Art_4493,src_Discoverer_1347
src_Object_2731,src_Stereotype-Group_1826
src_Treaty_704,src_Movement_2737
src_Journalist_4573,src_Conceptual-Object_1523
src_Psychologist_3288,src_Emperor_1107
src_Architect_4649,src_Technical-Scientific-Advance_3470
src_Dancer_1689,src_Other-Religious-Person_845
src_Sultan_1891,src_Meeting_3017
src_Scandal_587,src_Person-Role_3538
src_Economic-Symbol_1954,src_Economic-Organisation_4654
src_Event_2676,src_Art-Form_275
src_Location-Part-Relation_4008,src_Geographical-Feature_1425
src_Clerical-Leader_662,src_Badge_1695
src_Philanthropist_2136,src_Theologian_1976
src_Painting_559,src_Pastime_3273
src_Representative-Institution_2414,src_Economist_4603
src_Artist_2835,src_Religious-Order_2415
src_Commodity_1858,src_Leader_251
src_Time-Dependent-Relation_3100,src_Technical-Scientific-Advance_783
src_Author_3084,src_National-Symbol_3804
src_Person-Role_882,src_Minister_1322
src_War_1545,src_Category_4180
src_Religious-Organisation_4451,src_Artistic-Style_3899
src_Life-Event_4996,src_City_3619
src_Cultural-Agreement_547,src_Journalist_4070
src_Trades-Union_2365,src_Geographical-Feature_4267
src_Minister_2460,src_Psychologist_4107
src_Environment_1597,src_Film-Maker_3880
src_Philanthropist_1239,src_FuzzyTemporalInterval_3778
src_Sculpture_1159,src_Conductor_3895
src_TemporalInterval_1433,src_Astronaut_4549
src_Role_4761,src_Artefact_951
src_Military-Organisation_2527,src_Population-Movement_3219
src_Artistic-Style_3696,src_Minister_4828
src_Magnate_2105,src_Sculptor_313
src_Theologian_1927,src_Environment_1225
src_Sculptor_762,src_Location-Part-Relation_4097
src_Crime_2016,src_Geographer_27
src_Geographer_2453,src_Battle_2620
src_Trial_1560,src_Language_2267
src_Liturgical-Object_2737,src_Secular-Leader_937
src_Astronaut_1439,src_Ethnic-Group_945
src_Astronaut_2918,src_Other-Religious-Person_3510
src_Artistic-Movement_4581,src_Emperor_4091
src_Period_2454,src_Person_387
src_Queen_3598,src_International-Alliance_3278
src_Saint_2836,src_Publisher_2020
src_Film-Maker_2111,src_Ritual_145
src_Location-Part-Relation_2687,src_Disaster_3797
src_Cathedral_3862,src_Artistic-Movement_4495
src_Time-Dependent-Relation_2264,src_Fictional-Person_437
src_Military-Organisation_1972,src_Religious-Leader_2155
src_Religious-Order_1967,src_Governmental-Organisation_2837
src_Conductor_2534,src_Train_2843
src_Train_257,src_Meeting_4520
src_Symbol_1400,src_Geographical-Feature_1198
src_Criminal_3861,src_Political-Symbol_4899
src_Economic-Organisation_24,src_Sculpture_2856
src_Philosopher_1281,src_League_4027
src_Military-Organisation_208,src_Religious-Order_163
src_Time-Dependent-Relation_321,src_Other-Religious-Person_4307
src_Inventor_988,src_Artefact_1046
src_Sportsman_744,src_Conceptual-Object_917
src_Secular-Movement_1135,src_Battle_4343
src_War_925,src_Battle_2246
src_Party_3498,src_Relic_3354
src_Pope_863,src_Author_388
src_Astronaut_3709,src_Country_2705
src_Measurable-Trend_1169,src_Train_3105
src_Movement_1571,src_Object_1091
src_Religious-Movement_214,src_Politician_2471
src_Composer_4762,src_Non-Military-Conflict_4343
src_Population-Movement_4173,src_Pastime_2795
src_Physician_3112,src_Vehicle_655
src_Masonic-Lodge_2037,src_Political-Organisation_219
src_Individual_1079,src_Ship_2048
src_Military-Organisation_4274,src_Clerical-Leader_2882
src_Pope_729,src_Object_982
src_Measurable-Trend_1326,src_Economic-Symbol_929
src_Trades-Unionist_868,src_Population-Movement_3522
src_Engineer_3016,src_Economist_2237
src_Military-Unit_2950,src_Object_4493
src_Educational-Organisation_568,src_Sculpture_4597
src_Geographical-Region_1913,src_Person_4932
src_Measurable-Trend_1904,src_Field-of-Knowledge_1475
src_Field-of-Knowledge_1344,src_Life-Event_2323
src_Public-Oration_4116,src_Religious-Ideology_1944
src_Geographical-Feature_3976,src_Crime_3620
src_Building_3026,src_Intellectual-Movement_2881
src_Commodity_3967,src_Head-of-State_4527
src_Religious-Leader_1779,src_Trial_4782
src_Artistic-Movement_808,src_Geographical-Feature_4193
src_Crime_4959,src_Business-Leader_511
src_Organisation_1933,src_Religious-Leader_1231
src_Church_876,src_Intellectual-Movement_719
src_Musician_3859,src_Time-Dependent-Relation_4465
src_Animal_2960,src_Period-in-Office_3211
src_Economic-Process_3513,src_Educational-Organisation_2825
src_Professor_1074,src_Country_4506
src_Ethnic-Group_3656,src_Abbey_1227
src_Conceptual-Object_4716,src_Individual_2611
src_Newspaper_4652,src_Emperor_1421
src_Movement_2235,src_International-Alliance_4699
src_Astronaut_2232,src_Magnate_4270
src_Governmental-Organisation_1269,src_Trades-Union_1359
src_Crime_2278,src_Conductor_2008
src_Painting_4553,src_Governmental-Organisation_3580
src_Publisher_1549,src_Flavour_455
src_Governmental-Organisation_1194,src_Legislation_2059
src_Crime_4480,src_Trial_2113
src_Uprising_188,src_Non-Military-Conflict_3896
src_Period-in-Office_3253,src_Disease_2021
src_Idea_837,src_Cathedral_1608
src_Intellectual-Construct_4283,src_Head-of-Government_2486
src_Head-of-State_2213,src_Ecclesiarch_3576
src_King_746,src_Queen_160
src_Artistic-Movement_3085,src_Functionary_1307
src_Individual_1686,src_Artist_815
src_Commodity_443,src_Leader_2442
src_Role_2060,src_Art-Form_1628
src_Newspaper_1316,src_Religious-Leader_1291
src_Book_2811,src_Newspaper_3073
src_Object_2185,src_Person_2940
src_Dynasty_532,src_Artistic-Style_3977
src_Settlement_1882,src_Dynasty_414
src_Ritual_1818,src_Uprising_3627
src_Philanthropist_2661,src_Legislation_1300
src_Dancer_1586,src_Symbol_3566
src_Public-Oration_2927,src_Emperor_2883
src_Location_3972,src_Ideology_2444
src_Field-of-Knowledge_1081,src_Church-Reformer_1466
src_Cultural-Agreement_2263,src_Economic-Enterprise_928
src_Ecclesiarch_1340,src_Category_969
src_Environment_4104,src_Intellectual-Movement_1905
src_Musician_4597,src_Fictional-Person_1387
src_Dynasty_523,src_Secular-Movement_983
src_Sculptor_2321,src_Trades-Unionist_1493
src_VicodiOI_4448,src_Sculptor_4915
src_Psychologist_4153,src_Professor_4214
src_Educational-Organisation_3063,src_Cultural-Agreement_2576
src_Period-in-Office_199,src_Environment_775
src_Cultural-Organisation_2252,src_Composer_4558
src_Representative-Institution_3199,src_Politician_554
src_Film-Maker_4683,src_Religious-Order_1139
src_Ecclesiarch_446,src_Saint_4029
src_Sultan_4044,src_Religious-Leader_4370
src_TemporalInterval_2374,src_Church_1678
src_Political-Region_3416,src_Artefact_2790
src_Armament_1999,src_War_1541
src_Trade-Association_4601,src_Religious-Movement_4813
src_Religious-Leader_3663,src_Inventor_2742
src_Scientific-Instrument_1685,src_Stereotype-Group_2527
src_Economic-Enterprise_3827,src_Religious-Ideology_1334
src_Structure_4308,src_Military-Unit_2909
src_Social-Group_683,src_Artefact_2899
src_Legislation_2237,src_Symbol_2740
src_Cultural-Agreement_2337,src_Disease_983
src_Professor_324,src_Theologian_450
src_Language_1386,src_Geographical-Feature_3827
src_Artistic-Movement_4575,src_Food_3269
src_War_547,src_Head-of-State_1597
src_Social-Stratum_4651,src_Head-of-Government_4537
src_Dramaturge_2340,src_Trades-Union_2148
src_Head-of-State_715,src_International-Organisation_4984
src_Individual_1328,src_Psychologist_2520
src_Scandal_4569,src_Artistic-Movement_3913
src_Event_4579,src_Fictional-Person_3157
src_Ritual_3227,src_Individual_4387
src_Dynasty_3706,src_Population-Movement_1854
src_International-Organisation_3199,src_Settlement_328
src_Disease_4854,src_Magnate_2723
src_Other-Religious-Leader_1462,src_Inventor_893
src_Board_808,src_Author_4389
src_Secular-Movement_468,src_Magnate_1830
src_Conductor_3966,src_Stereotype-Group_559
src_Newspaper_2925,src_Ship_3396
src_Leader_4172,src_Saint_1452
src_Dramaturge_538,src_Composer_4048
src_Other-Religious-Leader_4180,src_Writing_3781
src_Object_898,src_Philosopher_2574
src_Life-Event_1742,src_Political-Organisation_1346
src_Cathedral_1440,src_Engineer_1173
src_Location_3015,src_Object_2965
src_Engineer_731,src_Sculpture_348
src_Governmental-Organisation_2694,src_Economic-Enterprise_3332
src_Piece-of-Music_1033,src_Scandal_4372
src_Diplomat_3866,src_Field-of-Knowledge_238
src_Fictional-Event_594,src_International-Alliance_570
src_Film-Maker_1365,src_Secular-Leader_4306
src_Artefact_2379,src_Dancer_4419
src_Artist_1195,src_Secular-Movement_693
src_Pollution_4423,src_Painting_4871
src_Religious-Ideology_3883,src_Management-Organisation_4026
src_Military-Person_1911,src_Trade-Association_672
src_Newspaper_3284,src_Dancer_1505
src_City_1979,src_Landmark_4962
src_Cathedral_4185,src_Jurist_946
src_Management-Organisation_3167,src_Intellectual-Movement_402
src_Location_1005,src_Criminal_2521
src_Journalist_2479,src_Cleric_3761
src_Landmark_4151,src_Category_1882
src_Settlement_2746,src_Philanthropist_1760
src_Party_2567,src_Village_4379
src_Cleric_4337,src_Intellectual-Construct_4155
src_Cathedral_4478,src_Masonic-Lodge_2350
src_Ecclesiarch_2025,src_Conductor_120
src_Pamphlet_2090,src_Musician_1526
src_Journal_4732,src_Artist_1743
src_Religious-Order_3943,src_Symbol_1839
src_Military-Unit_3116,src_Time-Dependent-Relation_3192
src_Natural-Object_3110,src_Conceptual-Object_1928
src_City_4000,src_Piece-of-Music_3954
src_Population-Movement_1825,src_Pope_3193
src_Philanthropist_3204,src_Intellectual-Construct_520
src_Population-Movement_3180,src_Secular-Movement_911
src_Economic-Process_1909,src_Building_1147
src_Religious-Practice_3662,src_Pope_597
src_Life-Event_130,src_Intellectual-Movement_2533
src_Scandal_1949,src_Church_587
src_Individual_3316,src_Religious-Leader_529
src_Natural-Object_845,src_Armament_4176
src_Legislation_1550,src_Management-Organisation_3110
src_Military-Organisation_713,src_Dynasty_2225
src_Art-Form_4357,src_Natural-Object_2747
src_War_4560,src_Board_226
src_Religious-Ideology_736,src_Cultural-Agreement_66
src_Legislation_4537,src_Disaster_2033
src_Work-of-Art_2848,src_Sculpture_3286
src_Party_4790,src_Population-Movement_2735
src_Technical-Scientific-Advance_1945,src_Country_1630
src_Location-Part-Relation_276,src_Musician_4112
src_Church-Reformer_4239,src_Uprising_2522
src_Animal_4137,src_Religious-Ideology_272
src_Inventor_1337,src_Cultural-Organisation_579
src_Armament_2205,src_Monastery_3541
src_Leader_2129,src_Time_1740
src_Pope_225,src_Economic-Process_3833
src_Engineer_218,src_Ritual_2653
src_Film-Maker_3786,src_Painting_4799
src_Legislation_3824,src_Economic-Symbol_4860
src_Philosopher_2854,src_FuzzyTemporalInterval_3443
src_Clerical-Leader_3683,src_Church_1004
src_Entertainer_3973,src_Sculpture_548
src_Public-Oration_2291,src_Discoverer_3927
src_Jurist_1097,src_Political-Region_3627
src_Jurist_4341,src_Artistic-Movement_4709
src_Physician_1790,src_Queen_3235
src_Book_2100,src_Intellectual-Movement_877
src_Uprising_3186,src_Composer_2368
src_Political-Organisation_2240,src_Period-in-Office_1553
src_Head-of-Government_3989,src_Measurable-Trend_810
src_Time_4010,src_Geographical-Discovery_2068
src_Scientific-Instrument_2826,src_Political-Symbol_1729
src_Commodity_4381,src_Composer_3716
src_Dynasty_4204,src_Pollution_2736
src_Discoverer_1670,src_Minister_466
src_Disaster_3921,src_Politician_3163
src_Board_3125,src_Political-Organisation_2990
src_Country_4130,src_Armament_1171
src_Other-Religious-Person_1921,src_Philosopher_4885
src_King_3616,src_Religious-Movement_526
src_Governmental-Organisation_3159,src_Economic-Organisation_4909
src_Meeting_4416,src_Landmark_4505
src_Architect_332,src_Engineer_1629
src_Artefact_3280,src_Dramaturge_616
src_Ecclesiarch_998,src_Philanthropist_2527
src_Water_1007,src_Political-Organisation_4706
src_Public-Oration_4758,src_King_168
src_Environment_3080,src_Social-Stratum_3511
src_Cleric_1600,src_Stereotype-Group_2556
src_Functionary_3583,src_Emperor_4203
src_Inventor_2392,src_King_28
src_Landmark_3625,src_Pastime_1402
src_Writing_214,src_Geographer_3561
src_Church_4360,src_Architect_4404
src_Criminal_603,src_Economic-Enterprise_464
src_Disaster_4309,src_Meeting_2960
src_Economist_4377,src_Piece-of-Music_2125
src_Village_2884,src_International-Organisation_3386
src_Book_2095,src_Population-Movement_2978
src_Ritual_2706,src_Journal_1750
src_Crime_1650,src_Uprising_791
src_Language_3098,src_Board_52
src_Animal_2461,src_Head-of-State_1721
src_Film-Maker_2035,src_Disaster_2564
src_Flavour_2433,src_Economic-Enterprise_4157
src_Ship_1787,src_Publisher_753
src_Flavour_4365,src_Artefact_2843
src_Language_543,src_Relic_1248
src_Cultural-Organisation_4726,src_Pope_1477
src_Location_959,src_Minister_3015
src_Architect_2999,src_Structure_3711
src_Organisation_4238,src_Treaty_2936
src_Painting_4019,src_Pollution_4366
src_Trade-Association_2104,src_Fictional-Event_1917
src_Cultural-Agreement_3189,src_Abbey_1235
src_Saint_4322,src_Battle_2987
src_Educational-Organisation_510,src_Economic-Enterprise_3023
src_Sportsman_645,src_Actor_977
src_Architect_3663,src_Board_2046
src_Secular-Ideology_3363,src_University_3951
src_Country_4498,src_Animal_4102
src_Category_1704,src_Scientific-Instrument_1810
src_Building_972,src_Religious-Community_2478
src_Disease_1521,src_Ideology_3908
src_Sculptor_966,src_Engineer_1289
src_Water_2568,src_Dynasty_2053
src_Commodity_2551,src_Role_4146
src_International-Organisation_4221,src_Ritual_1447
src_Sultan_4963,src_Language_2848
src_Artefact_3886,src_Cathedral_483
src_Natural-Object_2286,src_Scandal_2601
src_Economist_3864,src_Time-Dependent_3238
src_Artefact_2929,src_Intra-State-Group_512
src_Settlement_4898,src_Meeting_2800
src_Election_3964,src_War_576
src_Art-Form_4337,src_Entertainer_1442
src_Psychologist_4322,src_Role_1080
src_Religious-Ideology_1950,src_Scandal_3845
src_Dramaturge_2239,src_Dancer_4350
src_Other-Religious-Person_3153,src_Sportsman_3967
src_Economic-Process_932,src_Minister_430
src_Foreign-Minister_4057,src_Cultural-Organisation_718
src_Author_770,src_Painter_3035
src_League_1257,src_Military-Person_196
src_Vehicle_1018,src_Abbey_298
src_Book_2669,src_Inventor_3323
src_Movement_2483,src_International-Alliance_1259
src_Economic-Enterprise_522,src_Inventor_1464
src_Technical-Scientific-Advance_3811,src_Painting_1913
src_Movement_145,src_League_2003
src_Military-Person_2900,src_Language_2591
src_City_4195,src_Sportsman_1386
src_Magnate_1872,src_Foreign-Minister_578
src_Sultan_2118,src_Conceptual-Object_4930
src_Non-Military-Conflict_893,src_Writing_1099
src_Organisation_3214,src_Disaster_4200
src_Painter_3402,src_King_4660
src_Economist_2404,src_Artefact_1906
src_Writing_4743,src_Trades-Unionist_1992
src_League_3170,src_Time-Dependent_2224
src_Natural-Object_4201,src_VicodiOI_2060
src_Military-Unit_1357,src_Meeting_1310
src_Trial_2003,src_Location-Part-Relation_2850
src_Magnate_4249,src_Inventor_657
src_Queen_1613,src_Fictional-Event_1643
src_Person-Role_3152,src_League_4935
src_Military-Organisation_1775,src_Economic-Process_2274
src_Environment_2355,src_Person_2106
src_Public-Oration_3702,src_Ethnic-Group_2325
src_Flavour_414,src_Role_2907
src_Public-Oration_3527,src_Emperor_2525
src_Trades-Unionist_848,src_Fictional-Event_4416
src_Scientist_4863,src_Religious-Order_4682
src_Ecclesiarch_3752,src_Book_1312
src_Abstract-Notion_552,src_Religious-Movement_1969
src_Management-Organisation_105,src_King_3979
src_Queen_1982,src_Time-Dependent_1632
src_Military-Person_4822,src_Vehicle_100
src_Clerical-Leader_1221,src_Cultural-Agreement_3982
src_Scandal_1398,src_Scientific-Instrument_4368
src_Newspaper_677,src_Jurist_4997
src_University_2984,src_Military-Organisation_3263
src_Badge_4422,src_Technical-Scientific-Advance_1274
src_Stereotype-Group_1304,src_Clothing_1352
src_Economic-Symbol_244,src_Building_4993
src_Trades-Union_2216,src_Dynasty_4998
src_Newspaper_4019,src_Diplomat_899
src_Trades-Unionist_2943,src_Actor_391
src_Newspaper_4883,src_Abstract-Notion_305
src_Prince_2461,src_Pastime_2040
src_Masonic-Lodge_4356,src_Uprising_1799
src_Ecclesiarch_988,src_Ritual_1540
src_Monastery_2747,src_King_3996
src_Writing_2968,src_Military-Unit_1084
src_Scientific-Instrument_2899,src_Educational-Organisation_1710
src_Intra-State-Group_2087,src_Clerical-Leader_1982
src_Queen_3948,src_Prince_536
src_Trial_3210,src_Masonic-Lodge_4905
src_Liturgical-Object_1448,src_Crime_3174
src_Piece-of-Music_3930,src_Intellectual-Construct_220
src_Person_1720,src_Board_1277
src_Cathedral_347,src_Location_100
src_Illness_986,src_Astronaut_1373
src_Painting_3843,src_Life-Event_2236
src_Prince_758,src_Public-Oration_1048
src_Geographical-Discovery_3235,src_Sportsman_2292
src_Battle_3580,src_Clerical-Leader_3058
src_Foreign-Minister_2260,src_Painter_1684
src_Symbol_2159,src_Sultan_280
src_Other-Religious-Person_1059,src_Liturgical-Object_3255
src_Political-Symbol_2380,src_Cathedral_3803
src_Social-Stratum_246,src_Religious-Symbol_1251
src_Trades-Union_4707,src_Conceptual-Object_1620
src_Battle_3132,src_Foreign-Minister_2245
src_International-Organisation_4172,src_Armament_639
src_Pope_2297,src_Person-Role_1623
src_Field-of-Knowledge_1731,src_Meeting_4426
src_TemporalInterval_3159,src_Time-Dependent-Relation_3740
